id,代数,次数,三维1,三维2,三维3,重量,价格
173382,16,0,1,1.4,1.7,0,2
153671,14,0,1,1.8,1.4,0,2
91463,14,0,1.3,1.6,1.8,0,2
109383,18,0,1.4,1,1,0,2
120135,16,0,1,1.3,1.9,0,2
122439,16,0,1.7,1,1.5,0,2
177737,14,0,1.7,1.1,1.4,0,2
77386,17,3,1,1.6,1.7,0,2
81738,18,0,1.2,1.8,1.1,0,2
157002,15,0,1.8,1.6,1,0,2
175178,15,0,1.5,1.5,1.4,0,2
129354,17,0,1.8,1.5,1.8,0,2
90699,16,0,1.8,1.1,1.8,0,2
119115,18,0,1.6,1,1.3,0,2
98380,18,0,1.1,1.1,1.4,0,2
101964,17,0,1.4,1.6,1.8,0,2
177484,17,0,1.3,1.2,1.7,0,2
108109,16,0,1.8,1.7,1.5,0,2
177229,23,0,1.7,1.7,1.3,0,2
112717,16,3,1.1,1.6,1.1,0,2
115021,16,0,1.9,1.2,1,0,2
176718,25,0,1.3,1.7,1.2,0,2
112206,17,0,1.8,1.5,1.1,0,2
30543,18,3,1.4,1.1,1.2,0,2
174671,34,0,1.6,1.5,1.5,0,2
70224,18,0,1.8,1.6,1.4,0,2
96336,18,0,1,1,1.7,0,2
175440,34,0,1.6,1.8,1.1,0,2
116816,19,1,1.4,1.8,1.8,0.33,2
85074,18,0,1.3,1.6,1.4,0,2
87634,13,0,1.5,1.5,1.1,0,2
159314,16,0,1.2,1.4,1.7,0,2
53074,14,0,1.4,1.1,1.7,0,2
177235,24,0,1.5,1.6,1.8,0,2
42580,19,5,1.2,1.6,1.1,0,2
108372,16,0,1.1,1.2,1.9,0,2
72533,18,0,1,1.8,1,0,2
86357,17,0,1.6,1.9,1.6,0,2
175957,17,0,1.2,1.2,1.5,0,2
138071,16,0,1.8,1.2,1.9,0,2
148055,15,0,1.4,1.6,1.2,0,2
104791,19,0,1.2,1.5,1.3,0,2
56407,16,1,1.7,1.3,1,0,2
62039,16,0,1.9,1.6,1,0,2
86872,16,0,1,1.6,1.6,0,2
117080,15,0,1.3,1.1,1.6,0,2
52056,16,0,1,1.5,1.3,0,2
174169,15,0,1.2,1.7,1.1,0,2
116057,24,1,1.3,1.8,1,0,2
132698,16,0,1.5,1.3,1.5,0,2
122714,24,1,1.9,1.7,1.2,0,2
36187,16,0,1.1,1.3,1.3,0,2
36188,18,2,1.5,1.8,1.3,0,2
120924,16,0,1.1,1.5,1.6,0,2
81501,18,0,1.9,1.7,1,0,2
98397,19,0,1.2,1.3,1.8,0,2
103261,18,0,1.5,1.1,1.6,0,2
177501,22,0,1.4,1.1,1.5,0,2
116061,18,1,1,1.5,1.3,0,2
119901,17,0,1.4,1,1.2,0,2
129373,18,0,1.1,1.5,1.3,0,2
95838,24,1,1.7,1.8,1.5,0,2
117854,18,3,1.3,1.6,1.1,0,2
133727,13,0,1.2,1.8,1.8,0,2
170079,22,0,1.8,1.1,1.1,0,2
71520,18,0,1.2,1.6,1.7,0,2
139360,17,1,1.1,1.9,1,0,2
63840,13,0,1.9,1.1,1.6,0,2
148065,15,0,1,1.3,1,0,2
153697,14,0,1.8,1,1.5,0,2
55137,27,1,1.1,1,1.6,0,2
57186,16,0,1.3,1.7,1.1,0,2
158563,13,0,1.4,1.6,1,0,2
167779,18,0,1.1,1.7,1.2,0,2
176483,15,0,1.4,1.1,1.6,0,2
123491,15,0,1.3,1,1.1,0,2
3172,24,1,1,1.5,1.43,2.32,2
82276,25,1,1.7,1.4,1.6,0,2
176740,25,0,1.4,1.2,1.1,0,2
126308,18,0,1.1,1.6,1.8,0,2
129380,18,0,1.4,1.4,1.5,0,2
124261,19,0,1.4,1.7,1.6,0,2
95078,18,0,1.5,1.4,1.6,0,2
48742,24,2,1.7,1.2,1.1,0,2
157289,17,0,1.3,1.2,1.4,0,2
64617,15,0,1.1,1.8,1.5,0,2
68970,17,2,1.1,1.9,1.3,0,2
172138,34,0,1.4,1.1,1.9,0,2
114026,17,0,1.1,1.4,1.8,0,2
86892,16,0,1.3,1.6,1.4,0,2
92524,17,0,1.6,1.6,1,0,2
43372,16,0,2.14,1.7,1.2,0,2
155245,26,1,1.9,1.3,1.2,0,2
165741,16,1,1.5,1.4,1.6,0,2
171885,16,0,1.5,1.7,1,0,2
121709,16,0,1.1,1.5,1.9,0,2
125549,16,0,1.5,1.6,1.1,0,2
82030,18,0,1.4,1.7,1.4,0,2
105326,16,0,1.8,1.1,1.3,0,2
174959,30,0,1,1.2,1.8,0,2
51055,18,0,1.6,1.9,1.2,0,2
73072,18,0,1.3,1.6,1.4,0,2
91248,18,2,1.7,1.2,1.3,0,2
97904,16,0,1.2,1.3,1,0,2
60272,19,0,1.2,1,1.4,0,2
160369,18,0,1,1.8,1,0,2
32369,16,0,1.1,1.5,1.4,0,2
174705,22,0,1.9,1.3,1,0,2
109426,27,1,1.2,1.7,1.1,0,2
89971,17,0,1.5,1.3,1,0,2
41076,18,3,1.3,1.4,1.4,0,2
86645,18,0,1.6,1.5,1.3,0,2
134774,14,0,1.3,1.7,1.9,0,2
166518,16,0,1.1,1.5,1.8,0,2
96119,17,0,1.8,1.7,1.1,0,2
176759,25,0,1.7,1.7,1.6,0,2
123767,18,0,1,1.2,1.4,0,2
172664,34,0,1,1,1.8,0,2
107384,16,0,1.7,1,1.6,0,2
113528,15,0,1.3,1,1.7,0,2
100985,17,1,1,1,1.7,0,2
79226,18,1,1.6,1.7,1.2,0,2
114298,14,0,1.1,1.7,1.8,0,2
146555,15,0,1.5,1.2,1.4,0,2
148091,15,0,1.4,1.3,1.5,0,2
37499,19,1,1.4,1.1,1.4,0,2
105595,20,1,1.8,1.2,1.3,0,2
60539,15,0,1.1,1.9,1.3,0,2
81788,18,0,1.2,1.8,1.8,0,2
159100,16,0,1.8,1.3,1.4,0,2
50300,29,2,1.5,1.25,1.25,3.75,2
122748,18,1,1.2,1.2,1,0,2
122748,18,1,1.2,1.2,1,0,2
123004,18,0,1.9,1,1.2,0,2
70013,18,0,1.4,1.9,1.9,0,2
94077,20,2,1.7,1.4,1,0,2
96894,24,1,1.4,1.2,1,0,2
72063,18,0,1.4,1.6,1.4,0,2
119167,18,0,1.2,1.7,1.2,0,2
121983,17,0,1,1.8,1.9,0,2
158592,15,0,1.4,1.4,1.6,0,2
105600,14,0,1.1,1.5,1,0,2
72321,18,0,1.1,1.9,1.5,0,2
170114,16,0,1.8,1.7,1.4,0,2
124546,14,0,1.5,1.4,1.5,0,2
86915,16,0,1.1,1.8,1,0,2
118404,16,0,1.5,1.9,1.5,0,2
63108,15,0,1.1,1.7,1.8,0,2
169093,34,0,1.1,1.4,1.1,0,2
175493,25,0,1.3,1.3,1.2,0,2
74630,18,0,1.4,1.3,1.9,0,2
174470,15,0,1.5,1.6,1.7,0,2
110214,16,1,1.7,1,1.2,0,2
136327,20,1,1.3,1.2,1,0,2
124039,18,0,1.5,1.3,1.2,0,2
70792,23,2,1.3,1,1.5,0,2
174984,34,0,1.3,1.3,1.6,0,2
178056,36,0,1.3,1.2,1.2,0,2
122760,18,0,1.3,1.8,1.5,0,2
71305,18,0,1.4,1,1.6,0,2
97417,16,0,1.6,1.6,1.1,0,2
167049,16,0,1.8,1.4,1.8,0,2
174985,23,0,1.3,1.6,1.3,0,2
100490,18,1,1.3,1.2,1,0,2
38794,13,0,1,1.7,1.1,0,2
176522,36,0,1,1.3,1.2,0,2
72587,20,1,1.4,1.9,1.5,0,2
84107,18,0,1.7,1.6,1.2,0,2
62347,14,0,1,1.2,1.4,0,2
144268,26,1,1.6,1.2,1.4,0,2
177292,23,0,1,1,1,0,2
87181,18,0,1.8,1.1,1.7,0,2
170637,18,0,1.3,1,1.8,0,2
148110,15,0,1,1.6,1.6,0,2
148110,15,0,1,1.6,1.6,0,2
99726,34,1,1.6,1.9,1.4,0,2
167822,18,0,1.4,1.7,1.4,0,2
169358,34,0,1.7,1.2,1.1,0,2
102543,18,4,1.3,1.7,1.2,0,2
105359,16,0,1.1,1,1.8,0,2
161680,15,0,1.1,1.7,1,0,2
84625,18,0,1.2,1.3,1.5,0,2
160145,17,0,1.2,1.1,1.3,0,2
98705,18,0,1.6,1.7,1.4,0,2
103569,18,0,1.5,1.3,1.9,0,2
43921,17,2,1.5,1.7,1.6,2.16,2
176785,25,0,1.1,1.7,1.1,0,2
137362,19,1,1.5,1.6,1.8,0,2
95890,18,0,1.7,1.7,1.1,0,2
177298,16,0,1.4,1.8,1.5,0,2
10899,17,1,1.7,1.3,1.2,3.59,2
79507,19,3,1,1.3,1.5,0,2
104851,16,0,1,1.7,1.7,0,2
41875,18,0,1.8,1.2,1.5,0,2
123283,17,0,1.4,1.9,1.4,0,2
172948,17,0,1.6,1.7,1.6,0,2
122260,17,0,1,1.8,1.6,0,2
171413,16,0,1.3,1.7,1,0,2
103574,18,1,1.6,1.6,1,0,2
133271,20,1,1.1,1.6,1.1,0,2
79511,13,5,1.3,1.5,1.5,0,2
93591,26,1,1.2,1,1.5,0,2
135832,18,1,1,1.3,1.1,0,2
75160,17,0,1.9,1.1,1.3,0,2
162456,17,0,1.4,1.6,1.4,0,2
126616,16,0,1.4,1.2,1.7,0,2
129688,16,0,1.1,1.3,1.4,0,2
138393,14,0,1,1.3,1.1,0,2
98458,20,0,1.6,1,1.4,0,2
171418,18,0,1.1,1.1,1.3,0,2
106138,17,0,1.2,1.2,1.9,0,2
174746,23,0,1.7,1.6,1.1,0,2
120730,16,0,1.1,1.3,1.1,0,2
144028,16,0,1.7,1.9,1.1,0,2
112796,16,1,1,1.3,1.1,0,2
175517,23,0,1,1,1.7,0,2
75678,18,0,1.1,1.5,1.2,0,2
36254,16,0,1.4,1,1.8,0,2
163487,16,0,1.2,1.5,1.6,0,2
171167,34,0,1.1,1.1,1.9,0,2
114335,17,0,1.6,1,1.7,0,2
65439,15,0,1,1.6,1.4,0,2
86176,18,0,1.7,1.6,1.7,0,2
165024,16,0,1.5,1.3,1.5,0,2
103072,18,0,1.8,1.7,1.8,0,2
16545,17,1,1.7,1.3,1,0,2
87201,18,0,1.5,1.2,1,0,2
94625,27,1,1.1,1,1.8,0,2
97185,16,0,1,1.4,1.3,0,2
167841,18,0,1.5,1.2,1.4,0,2
122273,16,0,1,1.5,1.1,0,2
122529,18,1,1.3,1.5,1.4,0,2
33186,14,0,1.2,1.7,1.2,0,2
174754,19,0,1.1,1.2,1.4,0,2
174243,34,0,1.1,1.6,1.9,0,2
48291,22,1,1.9,1.6,1,0,2
116899,19,0,1.9,1.1,1.3,0,2
81316,16,0,1.58,1.5,1.9,2.54,2
31908,17,0,1.4,1.1,1.6,0,2
109476,18,0,1.7,1.5,1.1,0,2
129188,16,1,1.4,1.4,1.1,0,2
175269,23,0,1.7,1.5,1.3,0,2
123813,20,1,1,1.5,1.6,0,2
68518,17,2,1.8,1.4,1.7,0,2
176806,25,0,1.8,1.5,1.5,0,2
177318,16,0,1.3,1,1.4,0,2
56742,16,0,1.4,1.5,1.7,0,2
167848,18,0,1.2,1.8,1.3,0,2
168872,34,0,1.3,1.5,1.5,0,2
172200,34,0,1,1.3,1,0,2
128936,16,0,1.2,1.6,1,0,2
136105,16,0,1.3,1.5,1.4,0,2
50601,16,0,1.6,1.4,1.2,0,2
104106,17,0,1.1,1.7,1.8,0,2
171690,16,0,1.5,1.2,1.1,0,2
134059,16,0,1.6,1.6,1.4,0,2
57771,18,0,1.2,1.9,1.8,0,2
123307,16,0,1,1.8,1.9,0,2
123307,16,0,1,1.8,1.9,0,2
132012,16,0,1.4,1.9,1.4,0,2
70316,17,0,1,1.9,1.3,0,2
72620,18,0,1.1,1,1.5,0,2
158636,16,0,1.9,1.1,1.4,0,2
101549,14,0,1.1,1.6,1,0,2
95406,18,0,1.1,1.1,1.3,0,2
105390,18,1,1.1,1.5,1.1,0,2
121518,16,0,1.3,1.4,1.1,0,2
104623,16,1,1.8,1.6,1.3,0,2
176559,23,0,1.9,1.5,1.2,0,2
84144,18,0,1.1,1.8,1.6,0,2
175024,23,0,1.6,1.1,1,0,2
70577,18,0,1.3,1.4,1.5,0,2
100785,17,0,1.3,1.3,1,0,2
175537,23,0,1.2,1.2,1,0,2
116657,18,1,1.3,1.5,1.5,0,2
122546,16,0,1.8,1.9,1.2,0,2
129971,20,2,1,1.1,1,0,2
72116,18,0,1.1,1.2,1.2,0,2
92084,17,0,1.4,1.4,1.1,0,2
92084,17,0,1.4,1.4,1.1,0,2
138165,16,0,1.9,1.9,1.3,0,2
84917,19,2,1.8,1.9,1.4,0,2
87734,16,0,1.5,1,1.6,0,2
95670,18,0,1.8,1.5,1,0,2
101814,16,0,1.4,1.1,1.7,0,2
168118,18,0,1.6,1.3,1.1,0,2
103862,18,0,1,1.1,1.5,0,2
68535,22,1,1.1,1.3,1.9,0,2
101559,15,0,1.9,1.5,1.2,0,2
137912,15,0,1.7,1.1,1.4,0,2
102328,17,0,1.1,1.5,1.3,0,2
70841,18,0,1.4,1.9,1.6,0,2
136377,18,0,1.7,1.8,1.9,0,2
146873,20,1,1.5,1.7,1.4,0,2
82105,18,0,1.9,1.5,1,0,2
176825,25,0,1.6,1.9,1,0,2
177337,16,0,1.6,1.7,1.4,0,2
119481,15,0,1.2,1.1,1.7,0,2
131002,16,0,1.4,1.1,1.2,0,2
79291,18,2,1.8,1.5,1.8,0,2
86971,18,0,1.4,1.1,1.5,0,2
35771,17,0,1.1,1.2,1.7,0,2
74428,14,0,1.5,1.3,1.6,0,2
78268,16,5,1.9,1.5,1.4,0,2
83388,18,3,1.3,1.5,1.9,0,2
105916,16,0,1.1,1.9,1.3,0,2
42428,18,6,1.6,1.1,1.1,0,2
87997,14,0,1.5,1.9,1.5,0,2
111549,18,0,1.4,1.6,1.1,0,2
110782,17,0,1.3,1.4,1.5,0,2
122302,16,0,1,1.4,1.4,0,2
125374,16,0,1,1.81,1.5,1.13,2
148415,17,2,1.5,1,1.3,0,2
85439,16,3,1.2,1.6,1.5,0,2
27327,16,1,1.9,1.8,1,0,2
162239,16,0,1.7,1.9,1.3,0,2
169407,34,0,1.1,1,1.1,0,2
111809,15,0,1.3,1.3,1.5,0,2
114369,16,0,1.6,1.2,1.6,0,2
147138,29,1,1.8,1.4,1.1,0,2
168898,34,0,1.1,1.8,1.4,0,2
106434,16,0,1.9,1.4,1.3,0,2
172738,34,0,1,1.2,1.7,0,2
124611,17,0,1.7,1.4,1.3,0,2
77252,34,1,1.6,1.9,1,0,2
53444,15,1,1.8,1.3,1.7,5.52,2
121540,18,0,1.5,1.8,1.1,0,2
122052,27,1,1.1,1.6,1.5,0,2
64964,20,5,1.5,1.9,1.1,0,2
92101,18,0,1.5,1.5,1.9,0,2
176581,25,0,1.8,1.3,1.5,0,2
136902,16,1,1.3,1.6,1.7,0,2
85702,18,0,1.8,1.5,1.1,0,2
81351,18,0,1,1.1,1,0,2
85703,16,0,1.7,1.2,1.7,0,2
96967,15,0,1.6,1.2,1.8,0,2
108999,16,0,1,1.52,1.43,0.98,2
125383,16,2,1.5,1.4,1.6,0,2
72648,25,1,1.5,1,1.4,0,2
86216,18,4,1.4,1.3,1.1,0,2
71369,18,0,1.4,1.2,1.2,0,2
97225,20,1,1.5,1.3,1.8,0,2
97225,20,1,1.5,1.3,1.8,0,2
169161,34,0,1.8,1.3,1.1,0,2
174537,23,0,1.4,1.2,1.5,0,2
175305,22,0,1.1,1.2,1.6,0,2
175561,34,0,1.7,1,1.6,0,2
56009,29,2,1.4,1.2,1.2,0,2
124105,18,0,1,1.1,1.5,0,2
59081,17,0,1.2,1.4,1.1,0,2
82634,26,1,1.3,1.2,1.3,0,2
175050,22,0,1.7,1.5,1.1,0,2
111563,17,0,1.6,1,1.5,0,2
30924,27,1,1.1,1.4,1.9,0,2
124620,16,0,1.6,1.4,1.9,0,2
153037,16,0,1.4,1.8,1.9,0,2
106957,16,0,1.3,1.1,1.5,0,2
77262,16,0,1.1,1.9,1.7,0,2
86735,17,0,1.6,1.7,1.5,0,2
40399,19,0,1.4,1.2,1.6,0,2
72912,18,0,1.6,1.7,1.5,0,2
85456,18,0,1.2,1.2,1.3,0,2
88272,16,0,1.1,1.3,1,0,2
103376,17,0,1.3,1.2,1.9,0,2
157650,16,0,1,1.3,1.2,0,2
34258,14,0,1.1,1.1,1.2,0,2
168402,14,0,1.4,1.4,1.2,0,2
63954,16,1,1.7,1.4,1.4,0,2
131283,20,1,1.6,1.1,1.4,0,2
73171,18,0,1,1.5,1.7,0,2
77523,24,1,1.7,1.1,1.7,0,2
107219,17,0,1.7,1.3,1.8,0,2
132564,20,1,1,1.7,1.1,0,2
156372,16,0,1.4,1,1.1,0,2
110036,16,0,1.4,1.7,1.4,0,2
84181,18,0,1.4,1.6,1.8,0,2
122581,17,0,1.2,1.3,1.1,0,2
129493,18,0,1.9,1,1.5,0,2
71638,19,0,1.2,1.5,1.8,0,2
72406,18,0,1.7,1.8,1.2,0,2
94422,31,1,1.2,1.7,1.3,0,2
176598,25,0,1.6,1.1,1.3,0,2
114902,16,0,1.5,1.9,1.8,0,2
128726,18,0,1.7,1.9,1.1,0,2
84183,18,1,1.9,1.1,1.3,0,2
88535,16,0,1.1,1.9,1.4,0,2
174295,32,0,1.1,1.4,1.4,0,2
120535,17,0,1.2,1.4,1.9,0,2
96216,16,6,1.7,1.1,1,0,2
169176,34,0,1.5,1.9,1.4,0,2
156377,26,1,1.9,1.1,1.2,0,2
168409,17,0,1.9,1.6,1.4,0,2
45273,18,6,1.5,1.2,1.1,0,2
130777,20,2,1.7,1.1,1.6,0,2
146394,16,0,1.3,1.4,1.2,0,2
25562,15,0,1.1,1.9,1.3,0,2
109530,18,0,1.8,1.8,1,0,2
177627,25,0,1.2,1.3,1.4,0,2
124635,18,0,1.5,1.1,1.9,0,2
75996,17,0,1.1,1.3,1.9,0,2
109532,17,0,1.9,1.9,1.2,0,2
79837,19,0,1.1,1.5,1.4,0,2
93918,18,0,1.6,1.9,1.2,0,2
175326,20,0,1.4,1.7,1,0,2
128990,16,0,1.1,1.2,1.7,0,2
137183,16,0,1.9,1.4,1.5,0,2
153055,16,0,1.8,1.8,1.2,0,2
39903,18,1,1.4,1.4,1.1,0,2
144864,16,1,1.7,1,1.2,0,2
82144,18,0,1.5,1.1,1.3,0,2
32224,14,0,1.4,1,1.4,0,2
175072,22,0,1.3,1.4,1,0,2
72929,17,0,1.8,1,1,0,2
123873,18,0,1.8,1.7,1.4,0,2
95458,16,0,1.1,1.5,1.4,0,2
167906,16,0,1.6,1,1,0,2
139235,17,1,1.9,1.3,1.7,4.06,2
81891,18,0,1.8,1.9,1.2,0,2
117987,14,0,1.6,1.7,1.5,0,2
146916,22,1,1.8,1.4,1.1,0,2
154596,16,0,1.8,1.1,1.1,0,2
113380,20,2,1.3,1.2,1.9,0.29,2
156902,17,0,1,1.5,1.5,0,2
99046,17,0,1.5,1.4,1,0,2
71655,18,0,1.2,1.5,1.2,0,2
72679,17,0,1.2,1.6,1,0,2
72679,17,0,1.2,1.6,1,0,2
84967,18,0,1.2,1.1,1.3,0,2
105703,16,0,1.3,1.2,1.9,0,2
99816,18,0,1.2,1.5,1.8,0,2
177641,28,0,1.2,1.2,1.8,0,2
132842,13,0,1,1.7,1.1,0,2
84202,18,0,1.4,1.1,1.8,0,2
175594,25,0,1.4,1.1,1.7,0,2
148203,18,0,1.9,1.7,1.1,0,2
98027,16,0,1.5,1,1.1,0,2
119275,18,0,1.8,1,1.2,0,2
135404,19,3,1.3,1.7,1,0,2
100588,16,0,1.4,1.9,1.2,0,2
174572,20,0,1.3,1.8,1.6,0,2
8429,13,5,1.2,1.7,1.48,1.01,2
99821,17,0,1.3,1.6,1.8,0,2
106989,16,0,1.5,1.7,1.2,0,2
122349,16,0,1.9,1.1,1.5,0,2
93166,16,0,1,1.3,1.7,0,2
169198,34,0,1.8,1.2,1.1,0,2
107758,17,0,1.8,1.9,1.5,0,2
113646,18,0,1.6,1.4,1.9,0,2
123118,17,0,1.8,1,1.2,0,2
152815,17,1,1.8,1.6,1.1,0,2
36335,17,0,1.4,1,1.8,0,2
176623,37,0,1.8,1,1.3,0,2
117231,15,0,1.4,1.9,1.6,0,2
157936,20,1,1.6,1.3,1.2,0,2
131058,15,0,1.4,1.3,1.3,0,2
97011,18,0,1.6,1.3,1.3,0,2
54004,29,2,1.5,1.2,1.7,0,2
94709,18,0,1.4,1.7,1.8,0,2
109557,16,5,1.5,1.7,1,0,2
176885,23,0,1,1.5,1.2,0,2
124149,18,0,1.8,1.2,1.3,0,2
69366,18,0,1.4,1.8,1,0,2
60918,19,0,1,1.7,1.7,0,2
82935,15,0,1.4,1.6,1.8,2.56,2
156407,18,0,1.6,1.2,1.6,0,2
174839,16,0,1,1,1.4,0,2
126199,16,0,1.4,1.5,1.6,0,2
102648,18,3,1.7,1.4,1.5,0,2
132089,16,0,1.8,1.1,1.9,0,2
172793,34,0,1.6,1.3,1.7,0,2
82170,18,0,1.5,1,1,0,2
172282,15,0,1.6,1.4,1.4,0,2
82683,14,0,1,1.7,1.5,0,2
84475,18,0,1.5,1.4,1.1,0,2
153083,16,0,1.2,1.6,1,0,2
95739,18,0,1.3,1.2,1.9,0,2
169467,34,0,1.8,1.9,1,0,2
176891,25,0,1.3,1.8,1.4,0,2
86012,18,0,1.2,1.6,1.3,0,2
121596,16,0,1.8,1.9,1,0,2
122876,16,0,1.6,1.8,1.5,0,2
69885,18,0,1.2,1.4,1.3,0,2
141821,15,0,1.2,1.4,1.8,0,2
113661,23,2,1.2,1.7,1.2,0,2
115965,16,1,1.8,1.8,1.4,0,2
116477,16,0,1.3,1.1,1.6,0,2
127485,16,0,1.2,1.6,1.4,0,2
114174,16,0,1.2,1.5,1.2,0,2
77823,21,4,1.6,1.3,1.5,0,2
88575,16,2,1.8,1.3,1.4,0,2
91903,22,3,1.8,1,1.2,0,2
175359,32,0,1.3,1.6,1.1,0,2
101906,16,0,1.4,1.7,1,0,2.01
104515,18,0,1.7,1.1,1.3,0,2.01
101982,16,0,1.4,1.9,1.3,0,2.01
113522,18,0,1.8,1.4,1.5,0,2.01
154522,16,0,1.3,1.8,1.2,0,2.01
113606,19,0,1.3,1.1,1.7,0,2.01
104660,19,0,1.3,1.4,1.8,0,2.01
113116,16,0,1,1.4,1.9,0,2.01
113641,19,0,1.2,1.7,1.3,0,2.01
173815,38,0,1.6,1.6,1.7,0,2.03
171877,37,0,1.3,1.4,1.2,0,2.04
170134,38,0,1.1,1.6,1.3,0,2.09
100567,15,0,1,1.7,1.8,0,2.09
100107,14,1,1.9,1.6,1.1,2.09,2.1
123941,16,0,1.7,1.1,1.8,0,2.1
108845,16,1,1.4,1.3,1.6,0,2.1
173900,20,0,1.7,1.5,1.8,0,2.1
101491,19,0,1.9,1.2,1.4,0,2.1
85877,14,1,1.9,1.7,1,3.26,2.1
94114,18,0,1.4,1,1.7,0,2.1
123042,16,0,1.5,1.6,1.3,0,2.1
152747,16,0,1.9,1.1,1.2,0,2.1
170412,13,0,1.2,1.1,1.2,0,2.1
93103,14,1,1.7,1.1,1.8,1.58,2.1
95939,18,0,1.7,1.9,1,0,2.1
166347,16,0,1.2,1.5,1.8,0,2.1
100309,16,0,1.6,1.9,1.2,0,2.1
105190,18,0,1.5,1.5,1.1,0,2.1
168425,34,0,1.4,1.8,1.2,0,2.1
177422,31,0,1.8,1.3,1.1,0,2.11
49957,15,0,1.3,1.6,1.8,0,2.11
66401,16,0,1.1,1.6,1.8,0,2.11
68208,15,0,1.5,1.1,1.7,0,2.11
174264,38,0,1.4,1,1.1,0,2.11
177340,31,0,1.8,1.1,1.8,0,2.11
106695,16,0,1.1,1.6,1.2,0,2.11
114119,16,0,1.6,1.1,1.2,0,2.11
29393,17,0,1.3,1,1.93,0,2.11
120273,16,0,1.3,1.6,1,0,2.11
177366,31,0,1.2,1.6,1.8,0,2.11
113884,16,0,1.5,1.7,1.1,0,2.11
106736,16,0,1.1,1.1,1.4,0,2.11
111356,16,0,1.2,1.3,1.2,0,2.11
177406,31,0,1.2,1.9,1.4,0,2.11
154429,13,0,1.6,1.4,1,0,2.12
117057,16,1,1.8,1.4,1.3,0,2.15
122588,15,0,1.6,1.7,1,0,2.16
100775,16,0,1.7,1.9,1.2,0,2.18
170958,39,0,1.7,1.3,1.4,0,2.18
174803,36,0,1.2,1.9,1.8,0,2.18
176664,35,0,1.3,1.4,1.8,0,2.19
115513,16,0,1.5,1.2,1.4,0,2.19
176738,35,0,1.2,1.9,1.2,0,2.19
126059,16,0,1.3,1.3,1.1,0,2.19
127353,16,0,1.8,1.4,1.3,0,2.19
125576,16,0,1.3,1.9,1.3,0,2.19
117146,16,0,1.8,1.8,1.2,0,2.19
124625,16,0,1,1.5,1.4,0,2.19
143098,21,1,1.5,1.2,1.8,0,2.19
97798,17,0,1.4,1.4,1.6,0,2.2
107526,15,0,1.9,1.7,1.4,0,2.2
97300,18,1,1.8,1.5,1.6,0,2.2
107320,18,1,1.9,1.3,1.4,0,2.2
75356,18,1,1.8,1.3,1.6,0,2.2
63329,15,0,1.5,1.6,1.9,0,2.2
116076,20,1,1.6,1.5,1.8,0,2.2
174451,38,0,1.3,1.6,1.9,0,2.2
167035,16,1,1,1.9,1.4,0,2.2
156796,17,0,1.5,1.9,1.2,0,2.2
97150,20,1,1.6,1.3,1.9,1.55,2.2
177540,25,0,1.3,1.5,1.9,0,2.2
109447,16,0,1,1.1,1.7,0,2.2
116110,20,4,1.9,1.8,1.3,0,2.2
178079,30,0,1,1.2,1.6,0,2.2
165031,18,1,1,1.2,1.5,0,2.2
111793,16,0,1,1.8,1.2,0,2.2
150724,16,0,1.5,1.1,1.1,0,2.2
146377,13,0,1,1.6,1.5,0,2.2
17101,25,3,1.1,1.9,1.1,1.29,2.2
110286,16,0,1.5,1.7,1.5,0,2.2
107475,18,1,1.9,1,1.4,0,2.2
36056,13,0,1.2,1.5,1.7,0,2.2
71386,16,0,1.3,1.8,1.9,0,2.2
76262,19,0,1.4,1.4,1.7,0,2.2
172521,34,0,1,1.1,1.9,0,2.2
101878,16,0,1.6,1.4,1.7,0,2.2
144435,14,0,1.3,1,1,0,2.21
30664,14,0,1.6,1,1.6,0,2.21
123136,16,0,1.4,1.8,1.5,0,2.22
109572,16,0,1.8,1,1.3,0,2.22
111640,16,0,1,1.2,1.2,0,2.22
123169,16,0,1.1,1.4,1.4,0,2.22
122918,16,0,1.1,1.5,1,0,2.22
29236,20,3,1.8,1.5,1.1,4.13,2.22
123202,16,0,1.5,1.6,1.3,0,2.22
111177,16,0,1.2,1.3,1.1,0,2.22
122699,16,0,1.1,1.5,1,0,2.22
63309,20,1,1.8,1.4,1,0,2.22
108881,16,0,1.4,1.5,1,0,2.22
177746,13,0,1.3,1.6,1,0,2.22
122726,16,0,1.5,1.4,1,0,2.22
109933,17,1,1.2,1.1,1,0,2.22
109169,16,0,1.4,1.5,1.4,0,2.22
122745,16,0,1.7,1,1.3,0,2.22
122763,16,0,1,1.8,1.2,0,2.22
109964,16,0,1.3,1.3,1,0,2.22
123029,16,0,1.3,1.1,1,0,2.22
172976,38,0,1.7,1.3,1.5,0,2.22
122808,16,0,1,1.1,1,0,2.22
105665,15,0,1.4,1.2,1.2,0,2.22
122049,16,0,1.4,1.3,1.5,0,2.22
109771,16,0,1.3,1.6,1.1,0,2.22
122062,16,0,1.3,1.2,1.1,0,2.22
122831,16,0,1.5,1,1.2,0,2.22
98010,24,1,1.6,1.2,1.9,0,2.22
109275,16,0,1.7,1.8,1.3,0,2.22
122076,16,0,1.7,1.3,1.4,0,2.22
122096,16,0,1.2,1.5,1.3,0,2.22
176648,35,0,1.7,1.3,1.7,0,2.23
167295,36,0,1.1,1.6,1.3,0,2.23
173285,17,0,1.7,1.6,1.7,0,2.25
